fecha,video_id,titulo,provider,operation,units,coste
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,0,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,1,0.000500
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,0,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,3,0.001500
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,3,0.001500
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,0,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,4,0.002000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pixabay,search,1,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,pexels,search,2,0.000000
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,vlm_caption,1,0.000500
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,chapter_director,1052,0.000968
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,editing_director,2086,0.002555
2026-07-30,CVj6w2e34mSz6BsAAFMET,Por qué empresas de IA están triturando libros raros,openrouter,thumbnail_brief,1541,0.002400
2026-07-30,,"",pixabay,search,1,0.000000
2026-07-30,,"",pexels,search,1,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,research,1577,0.002321
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,script,5212,0.005885
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,refine,3253,0.003311
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,judge,3584,0.003467
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,edge-tts,tts,5501,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,broll_director,4491,0.005956
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,1,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,1,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,3,0.001500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,1,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,3,0.001500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,1,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,1,0.000500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,3,0.001500
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,2,0.001000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pexels,search,2,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,pixabay,search,0,0.000000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,vlm_caption,4,0.002000
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,chapter_director,1786,0.001143
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,editing_director,2333,0.001987
2026-07-30,IbDk9awikbto_TPi_cq8l,Por qué agentes de IA están impulsando productividad,openrouter,thumbnail_brief,1501,0.002321
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,research,1638,0.002350
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,script,5809,0.006622
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,refine,3458,0.003605
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,judge,3290,0.002755
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,refine,1924,0.001501
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,judge,3278,0.002783
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,edge-tts,tts,5469,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,broll_director,3770,0.004486
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,2,0.001000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,2,0.001000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,2,0.001000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,0,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pixabay,search,1,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,pexels,search,2,0.000000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,4,0.002000
2026-07-30,EKPfJAWT9OOMy3wF098Bp,Por qué tus libros están respondiendo,openrouter,vlm_caption,1,0.000500
